label,text
ham,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola
ham,No break time one... How... I come out n get my stuff fr ü?
ham,Yup ok...
ham,I tot u reach liao. He said t-shirt.
ham,The word Checkmate in chess comes from the Persian phrase Shah Maat which means; the king is dead.. Goodmorning.. Have a good day..:)
ham,Hi Princess! Thank you for the pics. You are very pretty. How are you?
ham,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
ham,Still chance there. If you search hard you will get it..let have a try :)
spam,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
ham,"Fuuuuck I need to stop sleepin, sup"
ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
ham,All e best 4 ur exam later.
ham,O was not into fps then.
ham,Lara said she can loan me  &lt;#&gt; .
ham,Carlos says we can pick up from him later so yeah we're set
ham,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!
ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*
ham,"Sorry, I'll call later"
ham,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
ham,"Me also da, i feel yesterday night  wait til 2day night dear."
ham,When did dad get back.
ham,"I am in tirupur da, once you started from office call me."
ham,Is there any training tomorrow?
ham,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
ham,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*
ham,Do well :)all will for little time. Thing of good times ahead:
ham,4 oclock at mine. Just to bash out a flat plan.
ham,I'm really sorry I lit your hair on fire
ham,Nokia phone is lovly..
ham,Don know. I did't msg him recently.
spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
ham,Whos this am in class:-)
ham,Carry on not disturbing both of you
ham,Dude got a haircut. Now its breezy up there
ham,U repeat e instructions again. Wat's e road name of ur house?
ham,Wot u up 2? Thout u were gonna call me!! Txt bak luv K
ham,So when do you wanna gym?
ham,But pls dont play in others life.
ham,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.
ham,There is no sense in my foot and penis.
ham,Oh Howda gud gud.. Mathe en samachara chikku:-)
spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
ham,What Today-sunday..sunday is holiday..so no work..
ham,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
ham,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
ham,S...i will take mokka players only:)
ham,Aight do you still want to get money
ham,Hi my email address has changed now it is 
ham,Convey my regards to him
ham,Thank You meet you monday
ham,Reason is if the team budget is available at last they buy the unsold players for at base rate..
ham,We stopped to get ice cream and will go back after
ham,Should I head straight there or what
ham,Oh just getting even with u.... u?
ham,K. I will sent it again
ham,Im done. Just studyn in library
ham,"Well, I meant as opposed to my drunken night of before"
spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
ham,Yo come over carlos will be here soon
ham,Ü come lt 25 n pass to me lar
ham,Nt yet chikku..simple habba..hw abt u?
ham,Where are you?when wil you reach here?
ham,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash
ham,Everybody had fun this evening. Miss you.
ham,U having lunch alone? I now so bored...
ham,Beauty sleep can help ur pimples too.
ham,Ok. I.ll do you right later.
ham,Where you. What happen
ham,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
ham,How long does applebees fucking take
ham,Yo sorry was in the shower sup
ham,2 laptop... I noe infra but too slow lar... I wan fast one
ham,What is this 'hex' place you talk of? Explain!
ham,Can u look 4 me in da lib i got stuff havent finish yet.
ham,I will take care of financial problem.i will help:)
ham,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.
ham,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.
ham,No no. I will check all rooms befor activities
ham,What you doing?how are you?
ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
ham,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.
spam,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2
ham,They just talking thats it de. They wont any other.
spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
ham,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.
ham,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
spam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
ham,wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine KUDIyarasu dhina vaazhthukkal. ..
ham,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management"
ham,Now get step 2 outta the way. Congrats again.
ham,Do you want bold 2 or bb torch
ham,Stop the story. I've told him i've returned it and he's saying i should not re order it.
ham,Horrible gal. Me in sch doing some stuff. How come u got mc?
ham,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy"
ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
ham,No plans yet. What are you doing ?
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ "
ham,Yes. that will be fine. Love you. Be safe.
ham,Sir send to group mail check it.
ham,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon
ham,"2 celebrate my bday, y else?"
spam,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870."
ham,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.
ham,I liked your new house
ham,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...
ham,But if she.s drinkin i'm ok.
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
spam,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
ham,I like to talk pa but am not able to. I dont know y.
ham,"Yes but i dont care! I need you bad, princess!"
ham,Just getting back home
ham,U know we watchin at lido?
ham,"I hav almost reached. Call, i m unable to connect u."
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
ham,What r u cooking me for dinner?
spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B
ham,Its going good...no problem..but still need little experience to understand american customer voice...
ham,You will be in the place of that man
ham,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat
ham,It shall be fine. I have avalarr now. Will hollalater
ham,"When you get free, call me"
ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; 
ham,HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.
ham,"He will, you guys close?"
spam,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner
ham,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx
ham,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back
ham,Every day i use to sleep after  &lt;#&gt;  so only.
ham,Hey you told your name to gautham ah?
spam,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123
ham,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.
ham,WHO ARE YOU SEEING?
ham,THIS IS A LONG FUCKIN SHOWR
ham,Gettin rdy to ship comp
ham,You got called a tool?
ham,Lmao ok I wont be needing u to do my hair anymore.
ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around"
ham,Exactly. Anyways how far. Is jide her to study or just visiting
ham,Yupz... I've oredi booked slots 4 my weekends liao... 
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589"
ham,Don know..he is watching film in computer..
ham,Gr8. So how do you handle the victoria island traffic. Plus when's the album due
ham,Aight sorry I take ten years to shower. What's the plan?
spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...
ham,Sorry for the delay. Yes masters
ham,"Pls send me a comprehensive mail about who i'm paying, when and how much."
ham,i cant talk to you now.i will call when i can.dont keep calling.
ham,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
ham,"A cute thought for friendship: Its not necessary to share every secret with ur close Frnd, but watever u shared should be true...."
ham,at bruce b downs &amp; fletcher now
ham,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?"
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ 
ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
ham,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite"
